ons_const_id,ons_region_id,constituency_name,Lab_Margin,intermediate_step,Incumbency_Status,county,region,country,constituency_type,seat_change_1719,winner_19,electorate_19,total_vote_19,rejected_vote_19,majority_19,con_vote_19,lab_vote_19,ld_vote_19,brexit_vote_19,green_vote_19,snp_vote_19,pc_vote_19,dup_vote_19,sf_vote_19,sdlp_vote_19,uup_vote_19,alliance_vote_19,other_vote_19,speaker_vote_19,turnout_19,con_19,lab_19,ld_19,brexit_19,green_19,snp_19,pc_19,dup_19,sf_19,sdlp_19,uup_19,alliance_19,other_19,speaker_19,pano,winner_17,con_17,lab_17,ld_17,snp_17,pc_17,ukip_17,green_17,other_17,majority_17,turnout_17,con_vote_17,lab_vote_17,ld_vote_17,snp_vote_17,pc_vote_17,ukip_vote_17,green_vote_17,total_vote_17,rejected_vote_17,electorate_17,leave_hanretty,remain_hanretty,majority_vote_17,alliance_vote_17,dup_vote_17,sdlp_vote_17,sf_vote_17,uup_vote_17,other_vote_17,alliance_17,dup_17,sf_17,sdlp_17,uup_17,con_1719,lab_1719,ld_1719,green_1719,snp_1719,pc_1719,uup_1719,dup_1719,alliance_1719,sf_1719,sdlp_1719,green_ppc_19,ld_ppc_19,lab_ppc_19,ukip_ppc_19,pc_ppc_19,con_ppc_19,speaker_ppc_19,sdlp_ppc_19,snp_ppc_19,dup_ppc_19,brexit_ppc_19,alliance_ppc_19,uup_ppc_19,green_ppc_sex_19,ld_ppc_sex_19,lab_ppc_sex_19,ukip_ppc_sex_19,pc_ppc_sex_19,con_ppc_sex_19,speaker_ppc_sex_19,sdlp_ppc_sex_19,snp_ppc_sex_19,dup_ppc_sex_19,brexit_ppc_sex_19,alliance_ppc_sex_19,uup_ppc_sex_19
E14000715,E12000008,Gravesham,-19.07667816,1,-1,Kent,South East,England,County,NA,Conservative,73242,47560,174,15581,29580,13999,2584,NA,1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.17298818,62.19512195,29.43439865,5.43313709,NA,2.937342304,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,Conservative,55.5891177,36.51243954,2.469538951,NA,NA,3.555319713,1.475600547,0.39798355,19.07667816,67.16149903,27237,17890,1210,NA,NA,1742,723,48997,109,72954,65.37720795,34.62279205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.60600425,-7.078040883,2.963598139,1.461741757,NA,NA,NA,NA,NA,NA,NA,Marna Gilligan,Ukonu Elisha Obasi,Lauren Sullivan,NA,NA,Adam Holloway,NA,NA,NA,NA,NA,NA,NA,Female,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000716,E12000003,Great Grimsby,7.221080488,1,1,Humberside,Yorkshire and The Humber,England,Borough,Conservative gain from Labour,Conservative,61409,33087,71,7331,18150,10819,1070,2378,514,NA,NA,NA,NA,NA,NA,NA,156,NA,53.9953427,54.85538127,32.69864297,3.23389851,7.187112763,1.553480219,NA,NA,NA,NA,NA,NA,NA,0.471484269,NA,276,Labour,42.17223614,49.39331663,2.685735199,NA,NA,4.639509023,0,1.109203007,7.221080488,57.53040831,14980,17545,954,NA,NA,1648,NA,35521,60,61743,71.44662955,28.55337045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.68314513,-16.69467366,0.548163311,NA,NA,NA,NA,NA,NA,NA,NA,Loyd Emmerson,Ian Barfield,Melanie Onn,NA,NA,Lia Nici,NA,NA,NA,NA,Christopher Barker,NA,NA,Male,Male,Female,NA,NA,Female,NA,NA,NA,NA,Male,NA,NA
E14000717,E12000006,Great Yarmouth,-18.06052644,1,-1,Norfolk,East,England,County,NA,Conservative,71957,43462,165,17663,28593,10930,1661,NA,1064,NA,NA,NA,NA,NA,NA,NA,1214,NA,60.6292647,65.7885049,25.1484055,3.821729327,NA,2.448115595,NA,NA,NA,NA,NA,NA,NA,2.793244674,NA,277,Conservative,54.14080551,36.08027907,2.23576315,NA,NA,6.267838536,1.275313732,NA,18.06052644,61.82220479,23901,15928,987,NA,NA,2767,563,44146,203,71408,71.50494733,28.49505267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64769939,-10.93187357,1.585966177,1.172801864,NA,NA,NA,NA,NA,NA,NA,Anne Marie Killett,James Joyce,Mike Smith-Clare,NA,NA,Brandon Lewis,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000718,E12000007,Greenwich and Woolwich,39.00500885,1,1,London,London,England,Borough,NA,Labour,79997,53120,174,18464,11721,30185,7253,1228,2363,NA,NA,NA,NA,NA,NA,NA,370,NA,66.61999825,22.06513554,56.82417169,13.65399096,2.311746988,4.448418675,NA,NA,NA,NA,NA,NA,NA,0.696536145,NA,278,Labour,25.42273943,64.42774828,7.127254924,NA,NA,0,3.022257372,NA,39.00500885,68.79906724,13501,34215,3785,NA,NA,NA,1605,53106,200,77190,35.6656796,64.3343204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.357603885,-7.60357659,6.52673604,1.426161303,NA,NA,NA,NA,NA,NA,NA,Victoria Rance,Rhian O'Connor,Matthew Pennycook,NA,NA,Thomas Turrell,NA,NA,NA,NA,Kailash Trivedi,NA,NA,Female,Female,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000719,E12000008,Guildford,-35.57981589,0,0,Surrey,South East,England,County,NA,Conservative,77729,58651,152,3337,26317,4515,22980,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839,NA,75.65130132,44.87050519,7.698078464,39.18091763,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.250498713,NA,279,Conservative,54.5767353,18.99691942,23.87901061,NA,NA,0,2.075339134,0.471995532,30.69772469,73.72594334,30295,10545,13255,NA,NA,NA,1152,55509,147,75291,41.20234401,58.79765599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.706230112,-11.29884095,15.30190702,-2.075339134,NA,NA,NA,NA,NA,NA,NA,NA,Zöe Franklin,Anne Rouse,NA,NA,Angela Richardson,NA,NA,NA,NA,NA,NA,NA,NA,Female,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000720,E12000007,Hackney North and Stoke Newington,62.41607162,1,1,London,London,England,Borough,NA,Labour,92462,56864,244,33188,6784,39972,4283,609,4989,NA,NA,NA,NA,NA,NA,NA,227,NA,61.7637516,11.93021947,70.29403489,7.53200619,1.070976365,8.773564997,NA,NA,NA,NA,NA,NA,NA,0.399198087,NA,280,Labour,12.65764326,75.07371487,6.779992184,NA,NA,0,4.628938861,0.859710825,62.41607162,66.18777775,7126,42265,3817,NA,NA,NA,2606,56298,187,85058,20.48078926,79.51921074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.727423785,-4.779679984,0.752014006,4.144626136,NA,NA,NA,NA,NA,NA,NA,Alex Armitage,Ben Mathis,Diane Abbott,NA,NA,Benjamin Obese-Jecty,NA,NA,NA,NA,Richard Christian Ings,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000721,E12000007,Hackney South and Shoreditch,68.52440655,1,1,London,London,England,Borough,NA,Labour,89387,54439,182,33985,5899,39884,4853,744,2948,NA,NA,NA,NA,NA,NA,NA,111,NA,61.10620113,10.83598156,73.2636529,8.914564926,1.366667279,5.415235401,NA,NA,NA,NA,NA,NA,NA,0.203897941,NA,281,Labour,10.9170069,79.44141345,5.723163638,NA,NA,0,2.74957546,1.168840554,68.52440655,66.61211326,6043,43974,3168,NA,NA,NA,1522,55354,215,83099,22.78226185,77.21773815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.081025344,-6.177760552,3.191401288,2.665659941,NA,NA,NA,NA,NA,NA,NA,Tyrone Scott,Dave Raval,Meg Hillier,NA,NA,Mark Beckett,NA,NA,NA,NA,Robert Sidney Lloyd,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000722,E12000005,Halesowen and Rowley Regis,-11.83667951,1,-1,West Midlands,West Midlands,England,Borough,NA,Conservative,68300,42345,132,12074,25607,13533,1738,NA,934,NA,NA,NA,NA,NA,NA,NA,533,NA,62.19180088,60.47231078,31.95890896,4.104380682,NA,2.205691345,NA,NA,NA,NA,NA,NA,NA,1.25870823,NA,282,Conservative,51.85335406,40.01667455,1.935600171,NA,NA,4.790554091,0.991459925,0.412357196,11.83667951,64.45189962,23012,17759,859,NA,NA,2126,440,44379,90,68856,66.58986796,33.41013204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.618956717,-8.057765591,2.168780511,1.21423142,NA,NA,NA,NA,NA,NA,NA,James Windridge,Ryan Priest,Ian Gordon Cooper,NA,NA,James Morris,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000723,E12000003,Halifax,11.13596818,1,1,West Yorkshire,Yorkshire and The Humber,England,Borough,NA,Labour,71887,46458,134,2569,18927,21496,2276,2813,946,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81283125,40.74002325,46.26974902,4.899048603,6.054931336,2.036247794,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,Labour,41.69980943,52.83577761,2.216422239,NA,NA,3.24799072,0,1.42109E-14,11.13596818,67.78052342,20131,25507,1070,NA,NA,1568,NA,48276,99,71224,58.82165334,41.17834666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.959786182,-6.566028591,2.682626364,NA,NA,NA,NA,NA,NA,NA,NA,Bella Jessop,James Baker,Holly Walker-Lynch,NA,NA,Kashif Ali,NA,NA,NA,NA,Sarah Wood,NA,NA,Female,Male,Female,NA,NA,Male,NA,NA,NA,NA,Female,NA,NA
E14000724,E12000003,Haltemprice and Howden,-29.94751166,1,-1,Humberside,Yorkshire and The Humber,England,County,NA,Conservative,71083,49779,249,20329,31045,10716,5215,NA,1764,NA,NA,NA,NA,NA,NA,NA,1039,NA,70.37969697,62.3656562,21.52715,10.47630527,NA,3.54366299,NA,NA,NA,NA,NA,NA,NA,2.087225537,NA,284,Conservative,60.95451011,31.00699844,4.82503888,NA,NA,0,1.382192846,1.83125972,29.94751166,71.92494302,31355,15950,2482,NA,NA,NA,711,51440,159,71519,55.23170958,44.76829042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.411146092,-9.479848442,5.651266389,2.161470144,NA,NA,NA,NA,NA,NA,NA,Angela Stone,Linda Jane Johnson,George Alexander Ayre,NA,NA,David Davis,NA,NA,NA,NA,NA,NA,NA,Female,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000725,E12000002,Halton,51.30457611,1,1,Cheshire,North West,England,County,NA,Labour,71930,46203,143,18975,10358,29333,1800,3730,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.43208675,22.41845768,63.48721944,3.895850919,8.073068848,2.125403112,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,Labour,21.62849873,72.93307484,1.809443031,NA,NA,3.00496789,0,0.62401551,51.30457611,67.41086622,10710,36115,896,NA,NA,1488,NA,49518,85,73457,57.6668684,42.3331316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789958948,-9.445855397,2.086407888,NA,NA,NA,NA,NA,NA,NA,NA,David O'Keefe,Stephen Gribbon,Derek Twigg,NA,NA,Charlie Rowley,NA,NA,NA,NA,Janet Balfe,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,Female,NA,NA
E14000726,E12000007,Hammersmith,35.69432749,1,1,London,London,England,Borough,NA,Labour,74759,51966,190,17847,12227,30074,6947,974,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.76551318,23.52884578,57.87245507,13.36835623,1.874302429,3.356040488,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,Labour,28.17882569,63.87315318,5.362474164,NA,NA,0.970297788,1.531041874,0.084207303,35.69432749,71.77176765,14724,33375,2802,NA,NA,507,800,52252,131,72803,31.31363377,68.68636623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.649979907,-6.000698114,8.005882069,1.824998614,NA,NA,NA,NA,NA,NA,NA,Alex Horn,Jessie Venegas,Andy Slaughter,NA,NA,Xingang Wang,NA,NA,NA,NA,James Keyse,NA,NA,Male,Female,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000727,E12000007,Hampstead and Kilburn,26.64064239,1,1,London,London,England,Borough,NA,Labour,86571,57385,191,14188,13892,28080,13121,684,1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.50725994,24.20841683,48.9326479,22.86486016,1.191949116,2.802125991,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,Labour,32.36598353,59.00662592,7.019706542,NA,NA,0,1.270395672,0.337288339,26.64064239,70.4063551,18904,34464,4100,NA,NA,NA,742,58407,165,82957,23.72531934,76.27468066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.157566696,-10.07397801,15.84515361,1.531730319,NA,NA,NA,NA,NA,NA,NA,David Robert Stansell,Matt Sanders,Tulip Siddiq,NA,NA,Johnny Luk,NA,NA,NA,NA,James Pointon,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000728,E12000004,Harborough,-21.57887427,1,-1,Leicestershire,East Midlands,England,County,NA,Conservative,80151,57319,212,17278,31698,14420,9103,NA,1709,NA,NA,NA,NA,NA,NA,NA,389,NA,71.77826852,55.30103456,25.15745215,15.88129591,NA,2.981559343,NA,NA,NA,NA,NA,NA,NA,0.678658037,NA,291,Conservative,52.31952498,30.74065072,12.64974478,NA,NA,2.362929268,1.927150248,NA,21.57887427,73.08463393,30135,17706,7286,NA,NA,1361,1110,57598,118,78810,52.36640286,47.63359714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.981509577,-5.583198563,3.231551123,1.054409095,NA,NA,NA,NA,NA,NA,NA,Darren Woodiwiss,Zuffar Haq,Celia Hibbert,NA,NA,Neil O'Brien,NA,NA,NA,NA,NA,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000729,E12000006,Harlow,-15.67809838,1,-1,Essex,East,England,County,NA,Conservative,68078,43354,236,14063,27510,13447,2397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.02949558,63.45435254,31.01674586,5.528901601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,Conservative,54.02934487,38.35124649,2.162957677,NA,NA,3.984747804,1.471703162,2.84217E-14,15.67809838,66.24322368,24230,17199,970,NA,NA,1787,660,44846,75,67699,67.73231788,32.26768212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42500767,-7.334500628,3.365943923,-1.471703162,NA,NA,NA,NA,NA,NA,NA,NA,Charlotte Cane,Laura Ann McAlpine,NA,NA,Robert Halfon,NA,NA,NA,NA,NA,NA,NA,NA,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000730,E12000003,Harrogate and Knaresborough,-35.3930208,1,-1,North Yorkshire,Yorkshire and The Humber,England,County,NA,Conservative,77941,56937,167,9675,29962,5480,20287,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208,NA,73.26567532,52.62307463,9.624672884,35.63060927,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12164322,NA,293,Conservative,55.47585478,20.08283398,23.45611562,NA,NA,0,0,0.985195629,32.01973916,73.42132505,31477,11395,13309,NA,NA,NA,NA,56740,139,77280,47.17935509,52.82064491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85278015,-10.4581611,12.17449365,NA,NA,NA,NA,NA,NA,NA,NA,NA,Judith Rogerson,Mark Sewards,NA,NA,Andrew Jones,NA,NA,NA,NA,NA,NA,NA,NA,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000731,E12000007,Harrow East,-3.455600354,1,-1,London,London,England,Borough,NA,Conservative,72106,49491,237,8170,26935,18765,3791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.96513466,54.42403669,37.91598472,7.659978582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,Conservative,49.42275543,45.96715508,3.093716196,NA,NA,0,1.516373291,NA,3.455600354,70.85917358,25129,23372,1573,NA,NA,NA,771,50845,142,71755,47.47858454,52.52141546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00128126,-8.051170355,4.566262386,-1.516373291,NA,NA,NA,NA,NA,NA,NA,NA,Adam Bernard,Pamela Fitzpatrick,NA,NA,Bob Blackman,NA,NA,NA,NA,NA,NA,NA,NA,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000732,E12000007,Harrow West,26.44027405,1,1,London,London,England,Borough,NA,Labour,72464,47922,158,8692,16440,25132,4310,931,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.35018768,34.30574684,52.44355411,8.993781562,1.942740286,2.314177205,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,Labour,34.40770529,60.84797935,2.516135438,NA,NA,0.933373051,1.294806871,NA,26.44027405,72.1449346,17326,30640,1267,NA,NA,470,652,50355,128,69797,45.05624317,54.94375683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.101958454,-8.404425238,6.477646123,1.019370333,NA,NA,NA,NA,NA,NA,NA,Rowan Langley,Lisa-Maria Bornemann,Gareth Thomas,NA,NA,Anwara Ali,NA,NA,NA,NA,Richard Austin Jones,NA,NA,Male,Female,Male,NA,NA,Female,NA,NA,NA,NA,Male,NA,NA
E14000733,E12000001,Hartlepool,18.28612406,1,1,Cleveland,North East,England,Borough,NA,Labour,70855,41037,119,3595,11869,15464,1696,10603,NA,NA,NA,NA,NA,NA,NA,NA,1405,NA,58.08482111,28.92267953,37.6830665,4.132855716,25.8376587,NA,NA,NA,NA,NA,NA,NA,NA,3.423739552,NA,296,Labour,34.22732162,52.51344568,1.783195889,NA,NA,11.47603681,0,NA,18.28612406,59.1574988,14319,21969,746,NA,NA,4801,NA,41835,86,70718,69.56832972,30.43167028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.304642088,-14.83037918,2.349659827,NA,NA,NA,NA,NA,NA,NA,NA,NA,Andy Hagon,Mike Hill,NA,NA,Stefan Richard Houghton,NA,NA,NA,NA,Richard Tice,NA,NA,NA,Male,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000734,E12000006,Harwich and North Essex,-28.07141041,1,-1,Essex,East,England,County,NA,Conservative,74153,51963,162,20182,31830,11648,5866,NA,1945,NA,NA,NA,NA,NA,NA,NA,674,NA,70.2938519,61.25512384,22.41594981,11.28880165,NA,3.743047938,NA,NA,NA,NA,NA,NA,NA,1.297076766,NA,297,Conservative,58.50687315,30.43546274,5.449639233,NA,NA,3.294812381,2.037504155,0.275708336,28.07141041,71.73254411,29921,15565,2787,NA,NA,1685,1042,51141,83,71294,58.99558448,41.00441552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.748250684,-8.01951293,5.839162415,1.705543783,NA,NA,NA,NA,NA,NA,NA,Peter Douglas Cameron Banks,Mike Beckett,Stephen Dennis Rice,NA,NA,Bernard Jenkin,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000735,E12000008,Hastings and Rye,-0.631778841,0,0,East Sussex,South East,England,County,NA,Conservative,80524,54274,262,4043,26896,22853,3960,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,NA,67.72639213,49.55595681,42.10671777,7.296311309,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.041014114,NA,298,Conservative,46.86849505,46.23671621,3.441916518,NA,NA,2.700580652,0,0.752291568,0.631778841,69.92683768,25668,25322,1885,NA,NA,1479,NA,54766,97,78319,55.93723936,44.06276064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68746176,-4.129998445,3.854394792,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nick Perry,Peter Chowney,NA,NA,Sally-Ann Hart,NA,NA,NA,NA,NA,NA,NA,NA,Male,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000736,E12000008,Havant,-34.45178564,1,-1,Hampshire,South East,England,Borough,NA,Conservative,72103,45959,202,21792,30051,8259,5708,NA,1597,NA,NA,NA,NA,NA,NA,NA,344,NA,64.02091453,65.38654018,17.97036489,12.41976544,NA,3.474836267,NA,NA,NA,NA,NA,NA,NA,0.748493222,NA,299,Conservative,59.75730881,25.30552317,6.047847303,NA,NA,4.342099581,2.4225936,2.124627542,34.45178564,63.90782393,27676,11720,2801,NA,NA,2011,1122,46314,76,72470,62.61790804,37.38209196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.629231372,-7.335158277,6.37191814,1.052242667,NA,NA,NA,NA,NA,NA,NA,John Colman,Paul Gray,Rosamund Knight,NA,NA,Alan Mak,NA,NA,NA,NA,NA,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000737,E12000007,Hayes and Harlington,37.89590394,1,1,London,London,England,Borough,NA,Labour,72357,43994,108,9261,15284,24545,1947,1292,739,NA,NA,NA,NA,NA,NA,NA,187,NA,60.95056456,34.74110106,55.79169887,4.425603491,2.936764104,1.679774515,NA,NA,NA,NA,NA,NA,NA,0.425057962,NA,300,Labour,28.62014142,66.51604535,1.25726957,NA,NA,2.412032969,1.19451069,NA,37.89590394,65.24267074,13681,31796,601,NA,NA,1153,571,47802,118,73268,58.24500129,41.75499871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.120959643,-10.72434649,3.168333921,0.485263825,NA,NA,NA,NA,NA,NA,NA,Christine West,Alex Cunliffe,John McDonnell,NA,NA,Wayne Bridges,NA,NA,NA,NA,Harry Boparai,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000738,E12000002,Hazel Grove,-24.95014955,1,-1,Greater Manchester,North West,England,County,NA,Conservative,63346,44269,203,4423,21592,5508,17169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.20490639,48.77453749,12.44211525,38.78334726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,Conservative,45.42508837,20.47493882,32.93075319,NA,NA,0,1.169219614,NA,12.49433518,69.86670044,20047,9036,14533,NA,NA,NA,516,44132,114,63166,52.20859153,47.79140847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.349449115,-8.03282357,5.852594068,-1.169219614,NA,NA,NA,NA,NA,NA,NA,NA,Lisa Smart,Tony Wilson,NA,NA,William Wragg,NA,NA,NA,NA,NA,NA,NA,NA,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000739,E12000006,Hemel Hempstead,-18.06549099,1,-1,Hertfordshire,East,England,County,NA,Conservative,74035,51271,207,14563,28968,14405,6317,NA,1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.53197812,56.4997757,28.09580465,12.32080513,NA,3.083614519,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,Conservative,54.96155465,36.89606365,6.183772618,NA,NA,0,1.958609082,-1.42109E-14,18.06549099,70.25734059,28735,19290,3233,NA,NA,NA,1024,52282,151,74415,55.48656199,44.51343801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538221056,-8.800259009,6.137032516,1.125005437,NA,NA,NA,NA,NA,NA,NA,Sherief Mamoun Hassan,Sammy Barry,Nabila Ahmed,NA,NA,Mike Penning,NA,NA,NA,NA,NA,NA,NA,Male,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000740,E12000003,Hemsworth,22.14434964,1,1,West Yorkshire,Yorkshire and The Humber,England,County,NA,Labour,73726,43907,129,1180,15280,16460,1734,5930,916,NA,NA,NA,NA,NA,NA,NA,3587,NA,59.72926783,34.80082902,37.4883276,3.949256383,13.50581912,2.086227709,NA,NA,NA,NA,NA,NA,NA,8.169540164,NA,303,Labour,33.88037611,56.02472575,1.985025248,NA,NA,5.639474142,0,2.470398746,22.14434964,63.92653402,15566,25740,912,NA,NA,2591,NA,45944,83,71870,68.12554559,31.87445441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920452915,-18.53639815,1.964231135,NA,NA,NA,NA,NA,NA,NA,NA,Lyn Morton,James Monaghan,Jon Trickett,NA,NA,Louise Calland,NA,NA,NA,NA,Waj Ali,NA,NA,Female,Male,Male,NA,NA,Female,NA,NA,NA,NA,Male,NA,NA
E14000741,E12000007,Hendon,-2.05304989,1,-1,London,London,England,Borough,NA,Conservative,82661,55075,133,4230,26878,22648,4628,NA,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.78844921,48.80254199,41.12210622,8.4030867,NA,1.672265093,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,Conservative,48.02834435,45.97529446,3.801589582,NA,NA,1.087810016,1.106961601,1.42109E-14,2.05304989,68.23527874,25078,24006,1985,NA,NA,568,578,52215,115,76522,41.57417525,58.42582475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774197643,-4.853188237,4.601497118,0.565303492,NA,NA,NA,NA,NA,NA,NA,Portia Vincent-Kirby,Clareine Enderby,David Pinto-Duschinsky,NA,NA,Matthew Offord,NA,NA,NA,NA,NA,NA,NA,Female,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000742,E12000008,Henley,-39.04446663,1,-1,Oxfordshire,South East,England,County,NA,Conservative,76646,58759,281,14053,32189,5698,18136,NA,2736,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.02946012,54.78139519,9.69723787,30.86505897,NA,4.65630797,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,Conservative,59.10611394,20.06164731,14.86015517,NA,NA,2.021051157,3.264505508,0.686526909,39.04446663,76.1350454,33749,11455,8485,NA,NA,1154,1864,57099,119,74997,43.08582018,56.91417982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.324718752,-10.36440944,16.0049038,1.391802462,NA,NA,NA,NA,NA,NA,NA,Jo Robb,Laura Coyle,Zaid Yaqoob Marham,NA,NA,John Howell,NA,NA,NA,NA,NA,NA,NA,Female,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000743,E12000005,Hereford and South Herefordshire,-29.73813485,1,-1,Hereford and Worcester,West Midlands,England,County,NA,Conservative,72085,49646,207,19686,30390,10704,6181,NA,2371,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.15863217,61.21339081,21.5606494,12.45014704,NA,4.775812754,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,Conservative,53.49021472,23.75207987,7.043815862,NA,NA,2.283891926,2.416607242,11.01339038,29.73813485,71.01620527,27004,11991,3556,NA,NA,1153,1220,50484,71,71088,60.41755815,39.58244185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.723176085,-2.191430469,5.406331179,2.359205512,NA,NA,NA,NA,NA,NA,NA,Diana Toynbee,Lucy Hurds,Anna Coda,NA,NA,Jesse Norman,NA,NA,NA,NA,NA,NA,NA,Female,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
